VariantID,Country,first_seq,last_seq,variant,total_cases,total_deaths
356,France,4/20/2020,11/15/2021,S.L18,994841.6511,16036.45295
357,Netherlands,4/26/2020,11/14/2021,S.L18,57658.94042,469.5679668
358,Colombia,5/19/2020,10/16/2021,S.L18,107881.0748,2747.372806
359,Peru,5/19/2020,11/5/2021,S.L18,147386.0879,13390.33328
360,Argentina,5/21/2020,11/1/2021,S.L18,636783.1888,13962.30874
361,Singapore,5/23/2020,11/5/2021,S.L18,1385.634637,3.04814219
362,Sweden,5/24/2020,11/19/2021,S.L18,5374.822545,68.3193215
363,Japan,5/27/2020,10/23/2021,S.L18,1252.861141,13.24625272
364,Chile,5/31/2020,11/7/2021,S.L18,137250.5307,3040.377391
365,United Arab Emirates,6/2/2020,4/27/2021,S.L18,2131.547118,6.536416983
366,Mexico,6/2/2020,11/8/2021,S.L18,103191.1801,7812.820833
367,Senegal,6/14/2020,10/28/2021,S.L18,6018.241042,152.9315961
368,Turkey,6/15/2020,11/17/2021,S.L18,25437.15738,222.5552491
369,Djibouti,6/15/2020,5/7/2021,S.L18,1093.746067,14.3011236
370,Ecuador,7/1/2020,11/17/2021,S.L18,15472.69475,979.8310818
371,Laos,7/5/2020,7/10/2020,S.L18,4.318181818,0
372,Bangladesh,7/10/2020,9/29/2021,S.L18,80913.22276,1430.217886
373,South Africa,7/25/2020,11/17/2021,S.L18,99959.58051,3057.104462
374,South Korea,8/2/2020,10/14/2021,S.L18,487.4957847,3.772277694
375,Denmark,8/10/2020,11/22/2021,S.L18,5836.37634,36.02206092
376,Germany,8/14/2020,11/18/2021,S.L18,33299.92385,631.589058
377,Russia,8/24/2020,11/22/2021,S.L18,29889.3282,845.2358209
378,Indonesia,8/25/2020,9/25/2021,S.L18,37896.08918,1273.767171
379,Greece,8/27/2020,11/16/2021,S.L18,7487.199786,149.5605249
380,Lebanon,9/1/2020,1/12/2021,S.L18,191.3558179,1.437605396
381,Lithuania,9/7/2020,11/12/2021,S.L18,14785.48713,211.0275091
382,Latvia,9/10/2020,7/6/2021,S.L18,6241.155165,114.716619
383,Côte d'Ivoire,9/14/2020,4/20/2021,S.L18,1594.410334,9.612462006
384,Burkina Faso,9/21/2020,4/30/2021,S.L18,901.6451613,10.63548387
385,Togo,9/21/2020,3/9/2021,S.L18,160.3712297,1.921113689
386,Norway,9/30/2020,11/22/2021,S.L18,1599.002859,6.531544238
387,Kenya,10/22/2020,9/7/2021,S.L18,3911.388025,77.85987261
388,Estonia,10/28/2020,10/24/2021,S.L18,1537.363838,12.33850201
389,Slovenia,10/31/2020,10/1/2021,S.L18,328.4867644,5.094678104
390,Austria,11/2/2020,9/26/2021,S.L18,3697.765222,55.11800231
391,Portugal,11/7/2020,11/16/2021,S.L18,6009.583594,98.9223402
392,Eswatini,11/13/2020,3/23/2021,S.L18,1093.65808,42.04918033
393,Thailand,11/16/2020,10/14/2021,S.L18,5958.665246,61.32815574
394,Serbia,11/17/2020,1/8/2021,S.L18,1032.246377,10.1826087
395,Philippines,11/21/2020,8/21/2021,S.L18,4697.058703,81.36190642
396,Mauritius,11/24/2020,6/17/2021,S.L18,5.921232877,0.061643836
397,Malawi,11/25/2020,9/9/2021,S.L18,2789.245039,101.9301122
398,Poland,11/25/2020,11/16/2021,S.L18,4169.759231,102.1726109
399,Pakistan,11/26/2020,8/26/2021,S.L18,2240.73037,49.76502839
400,Mozambique,11/26/2020,6/22/2021,S.L18,3086.704731,36.137031
401,Malaysia,12/1/2020,10/27/2021,S.L18,41824.79013,489.8291731
402,Taiwan,12/5/2020,7/7/2021,S.L18,332.4835165,15.71428571
403,Zimbabwe,12/7/2020,7/11/2021,S.L18,1660.747237,53.54877463
404,Bulgaria,12/11/2020,10/8/2021,S.L18,710.5759716,29.55422099
405,Nigeria,12/11/2020,9/16/2021,S.L18,220.0395367,2.899361022
406,Angola,12/11/2020,7/16/2021,S.L18,519.8499564,12.18028497
407,Iraq,12/14/2020,2/20/2021,S.L18,3492.556918,69.58844133
408,Lesotho,12/16/2020,1/18/2021,S.L18,968,13.93103448
409,Rwanda,12/17/2020,7/7/2021,S.L18,1218.018439,13.71112477
410,Israel,12/17/2020,11/19/2021,S.L18,4183.744288,25.46365997
411,Romania,12/21/2020,11/3/2021,S.L18,2206.880595,64.66109471
412,Slovakia,12/22/2020,10/26/2021,S.L18,875.1741768,13.0308309
413,Tunisia,12/24/2020,4/26/2021,S.L18,17555.01058,602.4973545
414,Botswana,12/24/2020,11/12/2021,S.L18,1835.158693,22.84225486
415,Zambia,12/30/2020,6/4/2021,S.L18,644.2760705,8.494206549
416,Venezuela,1/1/2021,5/26/2021,S.L18,20784.51075,233.8870968
417,Azerbaijan,1/4/2021,1/4/2021,S.L18,8823.96,110.44
418,Guatemala,1/5/2021,10/5/2021,S.L18,15643.95604,378.956044
419,Comoros,1/5/2021,1/10/2021,S.L18,150,2.347826087
420,Cabo Verde,1/6/2021,1/31/2021,S.L18,2584.285714,24.6122449
421,Ghana,1/6/2021,8/2/2021,S.L18,546.4642609,4.356349757
422,Equatorial Guinea,1/12/2021,4/1/2021,S.L18,698.6827795,10.26888218
423,North Macedonia,1/12/2021,4/11/2021,S.L18,510.2302158,15.20863309
424,Croatia,1/16/2021,11/5/2021,S.L18,645.2363662,12.37613471
425,Guyana,1/18/2021,9/7/2021,S.L18,642.528,15.696
426,Uruguay,1/20/2021,4/14/2021,S.L18,13449.19256,145.6438017
427,Brunei,1/20/2021,1/20/2021,S.L18,1.689320388,0.029126214
428,Belize,1/20/2021,8/9/2021,S.L18,458.3017241,10.74712644
429,Cameroon,1/21/2021,9/16/2021,S.L18,530.0514184,8.489361702
430,Gambia,1/21/2021,7/31/2021,S.L18,114.7855867,3.156640858
431,Paraguay,1/25/2021,8/14/2021,S.L18,51269.52754,1731.483051
432,Guinea-Bissau,1/29/2021,2/5/2021,S.L18,27.24752475,0.455445545
433,Benin,1/31/2021,3/3/2021,S.L18,59.15057573,0.730735164
434,Oman,2/5/2021,4/23/2021,S.L18,944.4927782,9.899745115
435,Seychelles,2/5/2021,5/25/2021,S.L18,147.6155779,0.525125628
436,Bolivia,2/7/2021,6/2/2021,S.L18,47536.45509,1852.526946
437,Uganda,2/10/2021,6/14/2021,S.L18,492.9609375,3.390625
438,Costa Rica,2/10/2021,9/29/2021,S.L18,21381.83276,256.0836203
439,Honduras,2/10/2021,5/19/2021,S.L18,9261.050505,244.4848485
440,Central African Republic,2/11/2021,3/9/2021,S.L18,57.73563218,0.724137931
441,Sri Lanka,2/17/2021,8/20/2021,S.L18,287.6389935,5.262166642
442,Congo (Kinshasa),2/21/2021,6/20/2021,S.L18,219.8197674,5.110465116
443,Suriname,2/22/2021,9/14/2021,S.L18,4097.316912,91.44053969
444,Monaco,2/22/2021,8/25/2021,S.L18,23.6928839,0.247191011
445,Ethiopia,2/23/2021,8/9/2021,S.L18,667.3909304,10.39093041
446,Somalia,2/28/2021,2/28/2021,S.L18,453.5625,14.9375
447,Jordan,3/1/2021,9/26/2021,S.L18,5846.643912,76.16912888
448,Bosnia and Herzegovina,3/7/2021,7/5/2021,S.L18,442.8660907,20.87904968
449,Sudan,3/7/2021,3/7/2021,S.L18,115.245283,7.150943396
450,Gabon,3/8/2021,4/11/2021,S.L18,54.16272966,0.333333333
451,Dominican Republic,3/11/2021,10/15/2021,S.L18,11730.98113,129.8318059
452,Panama,3/11/2021,4/30/2021,S.L18,18929.90769,323.5846154
453,Namibia,3/17/2021,6/17/2021,S.L18,3402.059072,53.71518987
454,Papua New Guinea,3/23/2021,3/23/2021,S.L18,3.023330652,0.029766693
455,South Sudan,3/31/2021,4/3/2021,S.L18,51.92405063,0.567088608
456,Liberia,3/31/2021,5/20/2021,S.L18,41.06070288,1.629392971
457,Bahrain,4/4/2021,11/10/2021,S.L18,705.2854517,3.545030397
458,Mali,4/5/2021,4/5/2021,S.L18,49.39534884,1.827906977
459,Trinidad and Tobago,4/17/2021,10/20/2021,S.L18,6866.019553,203.7569832
460,Malta,4/18/2021,6/27/2021,S.L18,965.309833,13.24675325
461,El Salvador,5/1/2021,5/1/2021,S.L18,302.1746725,9.27510917
462,Haiti,5/15/2021,8/7/2021,S.L18,3318.530612,91.91836735
463,Saudi Arabia,5/20/2021,6/11/2021,S.L18,8687.644028,141.2084309
464,Barbados,5/22/2021,7/4/2021,S.L18,45.91011236,0.528089888
465,Burundi,5/27/2021,5/31/2021,S.L18,106.4444444,0.133333333
466,Cambodia,5/31/2021,10/30/2021,S.L18,32.51702361,0.763591433
467,Timor-Leste,6/14/2021,6/14/2021,S.L18,20.34390244,0.046341463
468,Andorra,7/15/2021,7/19/2021,S.L18,222.620155,1.968992248
469,Morocco,7/22/2021,7/22/2021,S.L18,500.2273128,8.385022026
470,Bahamas,7/22/2021,7/22/2021,S.L18,27.34325397,0.543650794
471,Antigua and Barbuda,7/22/2021,7/22/2021,S.L18,8.806896552,0.289655172
472,Montenegro,7/27/2021,8/1/2021,S.L18,344.9054054,5.506756757
473,Vietnam,9/19/2021,10/28/2021,S.L18,937.9293557,22.69525585
474,Saint Vincent and the Grenadines,9/20/2021,9/27/2021,S.L18,497.6296296,2.666666667
475,Congo (Brazzaville),9/29/2021,10/29/2021,S.L18,38.79731243,0.577827548
476,Liechtenstein,10/7/2021,10/7/2021,S.L18,6.753787879,0.109848485
477,Ukraine,10/25/2021,10/31/2021,S.L18,4334.667612,102.1587527
478,Netherlands,4/25/2020,8/8/2020,S.Y453F,39.13133091,4.077197732
479,China,5/25/2020,5/25/2020,S.Y453F,6074.110429,322.4785276
480,Germany,6/5/2020,8/11/2021,S.Y453F,25.73513474,0.621915913
481,Denmark,6/8/2020,11/7/2021,S.Y453F,2525.826186,17.06340889
482,South Africa,6/17/2020,7/6/2021,S.Y453F,313.9460149,9.403475246
483,Brazil,6/18/2020,6/18/2020,S.Y453F,2.939774471,0.142843098
484,Switzerland,7/7/2020,10/23/2021,S.Y453F,12.04766478,0.156209728
485,USA,7/17/2020,11/14/2021,S.Y453F,1139.812635,18.4068818
486,Russia,8/11/2020,8/20/2020,S.Y453F,147.6564022,2.522859387
487,Belarus,10/11/2020,10/21/2020,S.Y453F,5602.625,58.8125
488,Greece,11/26/2020,12/14/2020,S.Y453F,15.47192122,0.455729059
489,Egypt,1/9/2021,1/9/2021,S.Y453F,170.2505721,9.315789474
490,Poland,1/27/2021,6/23/2021,S.Y453F,134.3188636,3.49387698
491,India,2/9/2021,7/9/2021,S.Y453F,668.9885246,8.844585164
492,UK,3/11/2021,11/14/2021,S.Y453F,301.8605707,4.502919567
493,Canada,3/12/2021,10/15/2021,S.Y453F,102.0860143,1.733458784
494,France,8/31/2021,11/15/2021,S.Y453F,1536.731649,24.77150485
495,Peru,9/13/2021,9/13/2021,S.Y453F,71.22147164,6.5508617
496,Sweden,9/13/2021,10/26/2021,S.Y453F,10.06534928,0.12925115
497,South Korea,9/17/2021,9/17/2021,S.Y453F,6.688536172,0.056377167
498,Mexico,9/24/2021,9/24/2021,S.Y453F,33.76859126,2.563149645
499,Spain,9/24/2021,11/6/2021,S.Y453F,36.40408833,0.633850411
500,Italy,9/28/2021,10/5/2021,S.Y453F,105.777262,2.959662917
501,Slovenia,10/13/2021,10/13/2021,S.Y453F,2.802822357,0.042639734
502,Israel,10/22/2021,11/13/2021,S.Y453F,29.29734942,0.178385545
503,Jordan,11/8/2021,11/8/2021,S.Y453F,447.461029,5.677534386
504,Indonesia,11/23/2021,11/23/2021,S.Y453F,215.3156856,7.276054057
505,South Africa,7/28/2021,11/25/2021,Omicron.Similar,2337.464681,71.07080165
506,Botswana,11/11/2021,11/23/2021,Omicron.Similar,829.8758882,10.3003316
507,Israel,11/20/2021,11/20/2021,Omicron.Similar,14.68376012,0.089346175
508,Canada,11/23/2021,11/23/2021,Omicron.Similar,107.9062766,1.800048561
509,Belgium,11/24/2021,11/24/2021,Omicron.Similar,6.409362396,0.103317056
510,Brazil,11/25/2021,11/25/2021,Omicron.Similar,131.4602494,3.658095366
511,Austria,11/26/2021,11/28/2021,Omicron.Similar,107.8848758,1.168982519
512,Netherlands,11/26/2021,11/26/2021,Omicron.Similar,354.487114,2.662289534
513,Australia,11/27/2021,11/28/2021,Omicron.Similar,69.93665158,0.667802243
514,Portugal,11/27/2021,11/27/2021,Omicron.Similar,205.6704837,3.321049344
515,Italy,11/28/2021,11/28/2021,Omicron.Similar,56.51952146,1.508679132
516,USA,3/31/2021,11/20/2021,21A.Delta.S.K417,45872.99505,738.812243
517,UK,3/31/2021,11/23/2021,21A.Delta.S.K417,10728.3607,155.3342417
518,India,4/5/2021,10/9/2021,21A.Delta.S.K417,17148.8716,227.5788533
519,Philippines,4/9/2021,8/31/2021,21A.Delta.S.K417,11290.21517,189.7800279
520,Russia,4/12/2021,4/12/2021,21A.Delta.S.K417,240.7645981,5.318250851
521,Japan,4/24/2021,9/17/2021,21A.Delta.S.K417,250.2459712,2.55883945
522,Botswana,4/28/2021,7/4/2021,21A.Delta.S.K417,152.2944102,2.468498342
523,Nepal,4/30/2021,8/17/2021,21A.Delta.S.K417,13244.8024,186
524,Poland,4/30/2021,10/25/2021,21A.Delta.S.K417,856.1153227,21.99263683
525,Portugal,5/1/2021,10/19/2021,21A.Delta.S.K417,1020.239739,17.08943022
526,Qatar,5/6/2021,9/3/2021,21A.Delta.S.K417,314.0126531,0.810337865
527,Switzerland,5/8/2021,10/15/2021,21A.Delta.S.K417,131.3226348,1.714618993
528,Germany,5/12/2021,10/29/2021,21A.Delta.S.K417,198.519909,4.163017079
529,Belgium,5/14/2021,9/8/2021,21A.Delta.S.K417,37.12061319,0.7863269
530,South Africa,5/18/2021,11/11/2021,21A.Delta.S.K417,359.3290018,10.98903919
531,France,5/29/2021,10/26/2021,21A.Delta.S.K417,5263.474509,86.20048023
532,Romania,6/7/2021,9/30/2021,21A.Delta.S.K417,98.43357536,2.955477539
533,Slovakia,6/9/2021,11/6/2021,21A.Delta.S.K417,59.16983231,0.831426952
534,Czech Republic,6/10/2021,10/27/2021,21A.Delta.S.K417,984.6400396,17.33547669
535,Canada,6/18/2021,9/24/2021,21A.Delta.S.K417,925.0032475,16.00652543
536,Netherlands,6/19/2021,11/9/2021,21A.Delta.S.K417,462.3652086,3.869159827
537,Spain,6/20/2021,9/13/2021,21A.Delta.S.K417,124.6160129,2.164956556
538,Denmark,6/21/2021,11/13/2021,21A.Delta.S.K417,33.05177299,0.215776023
539,Israel,6/25/2021,10/11/2021,21A.Delta.S.K417,214.9617041,1.305019559
540,Mexico,6/28/2021,10/29/2021,21A.Delta.S.K417,283.8215985,21.49409372
541,Ecuador,6/30/2021,6/30/2021,21A.Delta.S.K417,47.28307724,2.223368052
542,Italy,7/5/2021,11/13/2021,21A.Delta.S.K417,146.0440465,3.99500395
543,Georgia,7/5/2021,9/28/2021,21A.Delta.S.K417,3444.761307,50.22361809
544,Kenya,7/6/2021,7/14/2021,21A.Delta.S.K417,48.45426752,0.952101911
545,Kuwait,7/7/2021,7/7/2021,21A.Delta.S.K417,396.5918367,2.21160043
546,Lithuania,7/7/2021,11/3/2021,21A.Delta.S.K417,22.58761326,0.325132863
547,Australia,7/8/2021,7/8/2021,21A.Delta.S.K417,2.587524688,0.07607662
548,Albania,7/9/2021,7/9/2021,21A.Delta.S.K417,634.354067,11.75119617
549,Sweden,7/20/2021,11/17/2021,21A.Delta.S.K417,24.53143055,0.312373889
550,Nigeria,7/27/2021,7/27/2021,21A.Delta.S.K417,17.14536741,0.213059105
551,Costa Rica,8/9/2021,8/9/2021,21A.Delta.S.K417,103.4092474,1.269552386
552,Iceland,8/12/2021,8/12/2021,21A.Delta.S.K417,0.8088885,0.002624557
553,Croatia,8/13/2021,10/16/2021,21A.Delta.S.K417,19.70817453,0.410089391
554,Norway,8/14/2021,10/18/2021,21A.Delta.S.K417,6.004528647,0.026958411
555,Singapore,8/18/2021,8/18/2021,21A.Delta.S.K417,2.60266018,0.001804842
556,New Zealand,8/18/2021,8/20/2021,21A.Delta.S.K417,1.206733192,0.010482814
557,Paraguay,8/19/2021,8/19/2021,21A.Delta.S.K417,484.4798729,16.4279661
558,Chile,8/25/2021,8/25/2021,21A.Delta.S.K417,30.6648601,0.688583002
559,Finland,8/26/2021,9/12/2021,21A.Delta.S.K417,7.04990398,0.056612212
560,Slovenia,8/26/2021,9/29/2021,21A.Delta.S.K417,5.392602841,0.084061981
561,Turkey,9/1/2021,11/11/2021,21A.Delta.S.K417,467.5749829,4.087479117
562,South Korea,9/2/2021,9/15/2021,21A.Delta.S.K417,19.77651658,0.168566315
563,Saudi Arabia,9/6/2021,9/6/2021,21A.Delta.S.K417,1276.915691,20.09133489
564,Peru,9/11/2021,10/24/2021,21A.Delta.S.K417,434.1501302,39.55290474
565,Thailand,9/18/2021,9/18/2021,21A.Delta.S.K417,59.95495902,0.624836066
566,Brazil,9/18/2021,9/24/2021,21A.Delta.S.K417,127.1816478,3.538907509
567,Ireland,9/19/2021,10/7/2021,21A.Delta.S.K417,4.983664675,0.066143034
568,Liechtenstein,9/20/2021,9/20/2021,21A.Delta.S.K417,6.683712121,0.109848485
569,Malaysia,9/28/2021,9/28/2021,21A.Delta.S.K417,154.8268024,1.808325199
570,Pakistan,10/7/2021,10/9/2021,21A.Delta.S.K417,738.9945173,16.51028001
571,Bahrain,10/14/2021,10/26/2021,21A.Delta.S.K417,78.22281917,0.393892266
572,Sweden,7/6/2020,10/27/2021,S.V1122L,562.2517546,7.218944659
573,UK,7/16/2020,11/15/2020,S.V1122L,90.57182728,3.432223893
574,Norway,7/26/2020,12/18/2020,S.V1122L,12.18815233,0.113963329
575,Denmark,8/17/2020,1/18/2021,S.V1122L,89.87856362,0.851746229
576,Latvia,8/31/2020,10/7/2020,S.V1122L,2.667120367,0.047184792
577,Japan,9/21/2020,9/21/2020,S.V1122L,0.156377021,0.00298011
578,Finland,1/18/2021,1/18/2021,S.V1122L,0.536211296,0.008720701
579,USA,9/25/2020,6/22/2021,S.Q677H.Robin2,18500.4079,328.7760483
580,Mexico,1/3/2021,3/31/2021,S.Q677H.Robin2,167.1216526,15.16860433
581,Canada,1/8/2021,1/18/2021,S.Q677H.Robin2,43.80241593,1.173606896
582,Spain,1/8/2021,1/22/2021,S.Q677H.Robin2,36.21199335,0.803193011
583,France,1/11/2021,2/25/2021,S.Q677H.Robin2,2433.465913,55.6875337
584,Belgium,1/14/2021,1/14/2021,S.Q677H.Robin2,2.599581215,0.078402435
585,Australia,1/15/2021,1/15/2021,S.Q677H.Robin2,2.398419947,0.075993019
586,Bahamas,1/18/2021,1/18/2021,S.Q677H.Robin2,16.00595238,0.347222222
587,South Korea,2/3/2021,3/1/2021,S.Q677H.Robin2,4.256405426,0.075640543
588,Bulgaria,2/11/2021,3/15/2021,S.Q677H.Robin2,35.24834303,1.427886859
589,Chile,2/14/2021,2/14/2021,S.Q677H.Robin2,14.55646613,0.36645788
590,Honduras,2/17/2021,2/17/2021,S.Q677H.Robin2,821.1313131,19.86363636
591,UK,3/7/2021,3/7/2021,S.Q677H.Robin2,13.29216858,0.391857075
592,Spain,7/12/2020,12/15/2020,S.A626S,76.58933079,2.103606263
593,Switzerland,7/24/2020,7/7/2021,S.A626S,39.35848121,0.602096161
594,Czech Republic,7/24/2020,4/17/2021,S.A626S,763.2921797,13.54364147
595,Denmark,7/27/2020,2/22/2021,S.A626S,442.5472692,4.970082644
596,Iceland,7/28/2020,11/28/2020,S.A626S,7.048248108,0.034119242
597,UK,7/30/2020,1/29/2021,S.A626S,2175.160295,60.1182785
598,Norway,8/4/2020,2/17/2021,S.A626S,124.5341059,1.119917661
599,France,8/11/2020,8/11/2020,S.A626S,6.328553396,0.788730809
600,Germany,8/11/2020,3/4/2021,S.A626S,62.19022885,1.792287967
601,Sweden,8/12/2020,1/27/2021,S.A626S,12.55487875,0.255926237
602,Lithuania,8/17/2020,9/4/2020,S.A626S,0.130597665,0.00300575
603,Latvia,8/24/2020,8/30/2020,S.A626S,0.126400799,0.003085159
604,Italy,8/24/2020,1/18/2021,S.A626S,107.9012227,3.726902675
605,Netherlands,8/26/2020,3/15/2021,S.A626S,160.203469,2.195515695
606,Poland,8/28/2020,7/15/2021,S.A626S,739.2563971,19.29278533
607,Austria,8/30/2020,1/20/2021,S.A626S,46.95746538,0.853641275
608,Hungary,8/31/2020,10/8/2020,S.A626S,790.4543947,20.84908789
609,Belgium,9/23/2020,9/23/2020,S.A626S,0.41293984,0.038474912
610,Finland,9/28/2020,12/16/2020,S.A626S,0.848788572,0.014284587
611,Greece,10/8/2020,11/10/2020,S.A626S,4.991141692,0.071360883
612,Japan,11/7/2020,11/7/2020,S.A626S,0.211473619,0.003576525
613,Slovakia,12/22/2020,12/22/2020,S.A626S,4.607278528,0.033958067
614,Colombia,1/5/2021,1/5/2021,S.A626S,63.05880175,1.6451159
615,USA,11/19/2020,4/9/2021,S.Q677H.Heron,612.6173706,10.93935668
616,India,10/23/2020,11/20/2021,21A.Delta,3036222.136,40968.88879
617,Burkina Faso,12/18/2020,12/18/2020,21A.Delta,15.58709677,0.238709677
618,Rwanda,12/21/2020,10/20/2021,21A.Delta,5856.295022,77.53165335
619,Kenya,1/7/2021,11/12/2021,21A.Delta,17163.56051,358.9146497
620,Indonesia,1/7/2021,11/12/2021,21A.Delta,17855.0909,603.3873564
621,South Africa,1/12/2021,10/25/2021,21A.Delta,17376.54698,529.2751123
622,USA,1/24/2021,11/20/2021,21A.Delta,495700.7421,7983.55932
623,Mexico,2/4/2021,11/9/2021,21A.Delta,7685.825713,581.9849031
624,Pakistan,2/21/2021,10/23/2021,21A.Delta,11922.79773,266.7115724
625,Thailand,3/6/2021,11/16/2021,21A.Delta,176687.5451,1752.606107
626,Ethiopia,3/7/2021,8/10/2021,21A.Delta,4909.371384,76.37216575
627,Turkey,3/9/2021,11/15/2021,21A.Delta,1413892.486,12365.83168
628,Italy,3/16/2021,11/19/2021,21A.Delta,18543.18199,503.1692186
629,Brazil,3/17/2021,10/20/2021,21A.Delta,2261.383936,63.03607871
630,Germany,3/18/2021,11/20/2021,21A.Delta,10835.69522,201.9106836
631,Australia,3/18/2021,9/14/2021,21A.Delta,945.5517958,13.43496389
632,Canada,3/21/2021,11/3/2021,21A.Delta,71726.58007,1211.09603
633,UK,3/23/2021,11/23/2021,21A.Delta,142417.4199,2062.039349
634,Romania,3/28/2021,11/11/2021,21A.Delta,5798.945663,174.9502912
635,Japan,3/28/2021,10/20/2021,21A.Delta,856.2130345,9.041138898
636,Denmark,3/29/2021,11/19/2021,21A.Delta,2119.264543,13.30876577
637,Sweden,4/1/2021,11/22/2021,21A.Delta,1210.564072,15.38746913
638,Singapore,4/3/2021,10/19/2021,21A.Delta,934.8942598,1.486404834
639,Oman,4/5/2021,9/5/2021,21A.Delta,5914.497876,79.63041631
640,France,4/6/2021,11/12/2021,21A.Delta,445153.461,7198.881819
641,Belgium,4/6/2021,11/25/2021,21A.Delta,5931.730904,94.60834325
642,New Zealand,4/7/2021,9/28/2021,21A.Delta,8.565668783,0.054429997
643,Russia,4/7/2021,10/31/2021,21A.Delta,37293.98481,1042.497512
644,Sri Lanka,4/7/2021,11/8/2021,21A.Delta,1398.356938,35.53940033
645,Switzerland,4/7/2021,11/21/2021,21A.Delta,2080.762588,25.16233197
646,Ireland,4/7/2021,11/8/2021,21A.Delta,4472.287052,51.97747629
647,Bahrain,4/9/2021,11/11/2021,21A.Delta,2311.994203,11.61982186
648,Philippines,4/10/2021,8/29/2021,21A.Delta,16203.92676,274.5596194
649,Israel,4/11/2021,11/23/2021,21A.Delta,4584.929621,27.95805529
650,Netherlands,4/13/2021,11/3/2021,21A.Delta,16319.09373,139.8666215
651,Luxembourg,4/14/2021,9/21/2021,21A.Delta,272.0548343,2.929891553
652,Norway,4/15/2021,11/8/2021,21A.Delta,293.0363435,1.237159303
653,Nepal,4/15/2021,9/19/2021,21A.Delta,61074,859.4011976
654,Qatar,4/17/2021,9/23/2021,21A.Delta,4130.041728,10.56939023
655,Finland,4/17/2021,10/12/2021,21A.Delta,303.6492121,2.38740694
656,Austria,4/17/2021,11/7/2021,21A.Delta,2335.401732,30.39052584
657,Portugal,4/18/2021,11/9/2021,21A.Delta,1769.999473,29.33127906
658,Angola,4/18/2021,9/26/2021,21A.Delta,528.9307938,14.40331492
659,Iran,4/18/2021,4/28/2021,21A.Delta,16620.98649,479.5
660,Vietnam,4/20/2021,9/27/2021,21A.Delta,2697.921483,66.06297908
661,Ghana,4/20/2021,9/7/2021,21A.Delta,953.6892783,8.455065926
662,Slovenia,4/20/2021,10/18/2021,21A.Delta,324.3784726,4.879856115
663,Uganda,4/20/2021,6/24/2021,21A.Delta,337.21875,3.486607143
664,China,4/21/2021,7/19/2021,21A.Delta,326304.3272,13820.26994
665,Morocco,4/22/2021,9/7/2021,21A.Delta,7837.286344,116.5110132
666,Timor-Leste,4/22/2021,4/22/2021,21A.Delta,4.041463415,0.007317073
667,South Korea,4/22/2021,11/1/2021,21A.Delta,1828.431471,14.28066127
668,Czech Republic,4/23/2021,11/16/2021,21A.Delta,8660.471886,143.624724
669,Spain,4/23/2021,11/8/2021,21A.Delta,36049.6147,627.264912
670,Greece,4/24/2021,11/17/2021,21A.Delta,809.1278893,16.12113222
671,Argentina,4/24/2021,9/30/2021,21A.Delta,3278.785492,71.838363
672,Afghanistan,4/26/2021,5/10/2021,21A.Delta,2791.193122,121.3386243
673,Poland,4/26/2021,11/9/2021,21A.Delta,2624.301836,65.48202748
674,Togo,4/26/2021,7/29/2021,21A.Delta,396.1531323,3.828306265
675,Jordan,4/26/2021,11/1/2021,21A.Delta,1321.438105,16.89047376
676,Maldives,4/27/2021,9/28/2021,21A.Delta,344.2835821,0.940298507
677,Bangladesh,4/27/2021,10/26/2021,21A.Delta,123038.0492,2183.72439
678,Malaysia,4/28/2021,10/10/2021,21A.Delta,10440.24655,121.9534235
679,Malawi,4/28/2021,9/10/2021,21A.Delta,1606.631579,58.73684211
680,Botswana,4/28/2021,9/23/2021,21A.Delta,1211.838702,16.21032686
681,Panama,4/29/2021,4/29/2021,21A.Delta,700.4192308,11.975
682,Kosovo,4/30/2021,7/13/2021,21A.Delta,131.8130346,2.771486762
683,Nigeria,5/2/2021,9/12/2021,21A.Delta,715.7983227,9.337859425
684,Congo (Kinshasa),5/3/2021,7/12/2021,21A.Delta,4252.77907,94.39534884
